🕘️更新时间,#genre#
東森財經新聞台,http://las.aptv168.com:8084/channel/57ce2e74/index.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
寰宇新聞台,http://las.aptv168.com:8084/channel/n37458587/index.m3u8
寰宇新聞台,http://las.aptv168.com:8084/channel/n4da4274/index.m3u8
MOMO親子台,http://las.aptv168.com:8084/channel/n33a56e39/index.m3u8
台视,http://74.91.26.218:82/live/ttv.m3u8
台视新闻,http://74.91.26.218:82/live/ttvnews.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视综合,http://74.91.26.218:82/live/ttvzh.m3u8
民视,http://las.aptv168.com:8084/channel/n7222a63c/index.m3u8
民视,http://74.91.26.218:82/live/ftv.m3u8
民视综艺,http://las.aptv168.com:8084/channel/nc46cff5/index.m3u8
民視台灣台,http://las.aptv168.com:8084/channel/nce5d867/index.m3u8
民視台灣台,http://74.91.26.218:82/live/ftvtw.m3u8
民視新聞,http://las.aptv168.com:8084/channel/nca14742/index.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/playlist.m3u8
民視第一台,http://74.91.26.218:82/live/ftvdy.m3u8
民視第一台,http://las.aptv168.com:8084/channel/nc56ba28/index.m3u8
台视新聞,https://live.wcetv.com/hls/m3u8/ttvnews.m3u8
公視,http://74.91.26.218:82/live/ptsty.m3u8
公視,http://74.91.26.218:82/live/pts.m3u8
公视戏剧,http://las.aptv168.com:8084/channel/7fdd881e/index.m3u8
华视,http://74.91.26.218:82/live/cts.m3u8
华视,http://las.aptv168.com:8084/channel/n721fc25a/index.m3u8
华视新闻,http://74.91.26.218:82/live/ctsnews.m3u8
华视新闻,http://las.aptv168.com:8084/channel/n692bc32c/index.m3u8
靖天映畫,http://las.aptv168.com:8084/channel/n610faa83/index.m3u8
靖天戏剧台,http://las.aptv168.com:8084/channel/3f07b409/index.m3u8
靖天電影台,http://las.aptv168.com:8084/channel/3fcf6ae8/index.m3u8
靖洋戲劇台,http://las.aptv168.com:8084/channel/48117ce7/index.m3u8
靖天卡通台,http://las.aptv168.com:8084/channel/3ed78a45/index.m3u8
靖天日本台,http://las.aptv168.com:8084/channel/3f1816f7/index.m3u8
靖天綜合台,http://las.aptv168.com:8084/channel/3f6ecb92/index.m3u8
靖天育樂台,http://las.aptv168.com:8084/channel/3f7d0a6e/index.m3u8
靖天資訊台,http://las.aptv168.com:8084/channel/3fae463b/index.m3u8
靖洋卡通Nice Bingo,http://las.aptv168.com:8084/channel/n15c65427/index.m3u8
amc电影台,http://las.aptv168.com:8084/channel/n4f2af9e/index.m3u8
三立綜合台,http://las.aptv168.com:8084/channel/45c7d3e3/index.m3u8
三立新闻,http://las.aptv168.com:8084/channel/4fa717ad/index.m3u8
中天新闻,http://las.aptv168.com:8084/channel/3824d067/index.m3u8
中天新闻,http://173.208.234.146/live/ctinews.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
中視,http://74.91.26.218:82/live/ctv.m3u8
中視,http://las.aptv168.com:8084/channel/n722644d8/index.m3u8
中视新闻,http://74.91.26.218:82/live/ctvnews.m3u8
中视新闻,http://las.aptv168.com:8084/channel/7e6461d6/index.m3u8
中视菁采,http://74.91.26.218:82/live/ctvjc.m3u8
中视经典,http://74.91.26.218:82/live/ctvjd.m3u8
now新闻台,http://psyl11.dyndns.tv:35451/live/axdynowtream/fSlawNmh15/23.ts
八大精彩台,http://las.aptv168.com:8084/channel/6626a9ca/index.m3u8
八大綜藝台,http://las.aptv168.com:8084/channel/662e9334/index.m3u8
鏡電視新聞台,http://las.aptv168.com:8084/channel/351c8485/index.m3u8
Animax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
CinemaWorld,http://las.aptv168.com:8084/channel/n7815b83e/index.m3u8
ROCK Action,http://las.aptv168.com:8084/channel/n21b197ce/index.m3u8
Love Nature,https://bamus-lovenature-lg.amagi.tv/1080p-cc/index.m3u8
Love Nature,https://pb-ehs1glsha1juy.akamaized.net/Love_Nature_4K.m3u8
Love Nature,https://bamus-lovenature-lg.amagi.tv/720p-cc/index.m3u8
Love Nature,https://d2wh06mmk97552.cloudfront.net/playlist/bamusaAAA-bamus-lovenature-lg/playlist.m3u8
NOW 70s,https://lightning-now70s-samsungnz.amagi.tv/playlist.m3u8
NOW 70s,https://lightning-now70s-rakuten.amagi.tv/hls/amagi_hls_data_rakutenAA-lightning-now70s-rakuten/CDN/playlist.m3u8
NOW 80s,https://lightning-now80s-rakuten.amagi.tv/hls/amagi_hls_data_rakutenAA-lightning-now80s-rakuten/CDN/playlist.m3u8
NOW 80s,https://lightning-now80s-samsungnz.amagi.tv/playlist.m3u8

🏀体育频道,#genre#
天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub

🪁动画频道,#genre#
CN卡通,http://23.237.104.106:8080/USA_CARTOON_NETWORK/tracks-v1a1/mono.m3u8
火影忍者,http://cfss.cc/cdn/huya/29465866.flv
精选动漫台,http://las.aptv168.com:8084/channel/n1ecb3c7f/index.m3u8
經典卡通台,http://las.aptv168.com:8084/channel/n2faf04ad/index.m3u8

🏛经典剧场,#genre#
鹿鼎记,http://cfss.cc/cdn/huya/23865080.flv
西游记,http://173.208.234.146/live/vlxyj.m3u8
三国演义,http://cfss.cc/cdn/huya/11602081.flv
水浒传,http://173.208.234.146/live/vlshz.m3u8
封神榜,http://cfss.cc/cdn/huya/29465849.flv
闯关东,http://173.208.234.146/live/lbchuangguandong.m3u8
神雕侠侣,http://cfss.cc/cdn/huya/11352964.flv
神雕侠侣,http://cfss.cc/cdn/huya/30454429.flv

其它,#genre#

#虎牙,#genre#
电影_周星驰,http://198.204.228.26/live/lbzxc.m3u8
电影_周星驰,http://cfss.cc/cdn/huya/11336587.flv
电影_周星驰,http://38.75.136.137:98/gslb/dsdqpub/lbzxc.m3u8?auth=testpub
电影_周星驰,http://192.151.150.154/live/lbzxc.m3u8
电影_周星驰,http://107.150.60.122/live/lbzxc.m3u8
电影_周星驰,http://cfss.cc/cdn/huya/11342412.flv
电影_成龙,http://107.150.60.122/live/lbcl.m3u8
电影_成龙,http://cfss.cc/cdn/huya/11342386.flv
电影_王晶,http://cfss.cc/cdn/huya/11602058.flv
电影_黄渤,http://cfss.cc/cdn/huya/11352876.flv
电影_强森,http://cfss.cc/cdn/huya/21059581.flv
电影_漫威,http://cfss.cc/cdn/huya/11602034.flv
电影_怪兽,http://cfss.cc/cdn/huya/21059577.flv
电影_武侠,http://cfss.cc/cdn/huya/11342427.flv
电影_盗墓,http://cfss.cc/cdn/huya/21059552.flv
电影_谍战,http://cfss.cc/cdn/huya/21059585.flv
电影_喜剧,http://cfss.cc/cdn/huya/11352877.flv
电影_港片,http://cfss.cc/cdn/huya/11602043.flv
电影_梁家辉,http://cfss.cc/cdn/huya/11342429.flv
电影_许冠英,http://cfss.cc/cdn/huya/11601972.flv
电影_刘德华,http://cfss.cc/cdn/huya/11342424.flv
电影_功夫片,http://cfss.cc/cdn/huya/11352941.flv
电影_战争片,http://cfss.cc/cdn/huya/21059592.flv
电影_高分动作,http://cfss.cc/cdn/huya/11352884.flv
电影_喜剧专场,http://cfss.cc/cdn/huya/11602044.flv
电影_欢笑影院,http://cfss.cc/cdn/huya/11352894.flv
电影_不挤影院,http://cfss.cc/cdn/huya/11352897.flv
电影_国产悬疑,http://cfss.cc/cdn/huya/11342395.flv
电影_经典女神,http://cfss.cc/cdn/huya/11352909.flv
电影_许氏三杰,http://cfss.cc/cdn/huya/11602033.flv
电影_镖行天下,http://cfss.cc/cdn/huya/11352969.flv
西游记2,http://cfss.cc/cdn/huya/23735126.flv
笑看风云,http://cfss.cc/cdn/huya/23865058.flv
笑看风云,http://cfss.cc/cdn/huya/29465858.flv
陀枪师姐,http://cfss.cc/cdn/huya/23860039.flv
刑事侦缉档案,http://cfss.cc/cdn/huya/23734169.flv
妙手仁心,http://cfss.cc/cdn/huya/29465853.flv
妙手仁心,http://cfss.cc/cdn/huya/23829543.flv
野蛮奶奶,http://cfss.cc/cdn/huya/23863796.flv
扫黄先锋,http://cfss.cc/cdn/huya/29465855.flv
扫黄先锋,http://cfss.cc/cdn/huya/23903196.flv
洗冤录,http://cfss.cc/cdn/huya/29465851.flv
洗冤录,http://cfss.cc/cdn/huya/23903130.flv
楚汉骄雄,http://cfss.cc/cdn/huya/29465854.flv
金枝欲孽,http://cfss.cc/cdn/huya/23865036.flv
金枝欲孽,http://cfss.cc/cdn/huya/29465847.flv
大唐双龙传,http://cfss.cc/cdn/huya/23728674.flv

#斗鱼,#genre#
庆余年,http://cfss.cc/cdn/huya/11352960.flv
音乐欣赏,http://61.221.215.25:8800/hls/49/index.m3u8

春晚频道,#genre#
2014年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2015年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
2017年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
2018年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2020年春晚,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2021年春晚,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2022年春晚,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
2025年春晚,https://res.cctvnews.cctv.com/video/3005/record/cctv/merge1/133396667284143308839013005/8fbd6180bdef4da19f6155cf6b4652e1-4.m3u8
